gene,log2fc,pvalue,ci_low,ci_high,fdr,significant,is_de,true_log2fc
GENE4926,0.049075638296357305,0.8552315193757491,-0.5351750475432807,0.6333263241359953,0.9803012537877377,False,0,0.0
GENE4927,-0.16614536634081567,0.6302911550258731,-0.9295370117121894,0.597246279030558,0.9369670967915277,False,0,0.0
GENE4928,2.338545214993208,0.00017147187095687089,1.508991335156088,3.1680990948303283,0.004769816128729859,True,1,2.197
GENE4929,-0.0679848103732823,0.8399209247061917,-0.8066257710667205,0.6706561503201559,0.9803012537877377,False,0,0.0
GENE4930,-0.6880292120457829,0.05457263333691515,-1.3925692760573218,0.01651085196575608,0.40823794823156806,False,1,-0.827
GENE4931,2.706639024132329,0.000565666835251523,1.5992912605453782,3.81398678771928,0.012552719096873685,True,1,2.972
GENE4932,0.046992990286292446,0.8282570039804407,-0.4296499192432667,0.5236358998158516,0.9803012537877377,False,0,0.0
GENE4933,-0.2024952423809765,0.6005301201190373,-1.0387349558830579,0.6337444711211048,0.9330779399297339,False,0,0.0
GENE4934,-0.09833080220617418,0.7920524767154984,-0.9176789344656692,0.7210173300533208,0.9773454564229873,False,0,0.0
GENE4935,-0.9365491882947108,0.04298148687796347,-1.8359344284170314,-0.037163948172390215,0.3581518180480568,False,0,0.0
GENE4936,0.45744420823146115,0.19275277646079916,-0.2772751430780034,1.1921635595409257,0.7459075961570644,False,0,0.0
GENE4937,-0.6233064060419267,0.04712870285977766,-1.2369839190576473,-0.009628893026205954,0.3783706835287028,False,0,0.0
GENE4938,0.1197243075499177,0.8005582056042185,-0.9180847892578365,1.157533404357672,0.9801179834252379,False,0,0.0
GENE4939,1.5187727108628524,0.009792686654528766,0.5254415228225066,2.5121038989031983,0.11581171342930727,False,1,1.149
GENE4940,-0.21981937486243197,0.5004504726114767,-0.9204635894623868,0.4808248397375229,0.9170564455607898,False,0,0.0
GENE4941,0.04042773807215916,0.9179688925208522,-0.8238689879389464,0.9047244640832647,0.9890016312598906,False,0,0.0
GENE4942,1.4994790696314562,0.005251227677092359,0.6305765006477211,2.3683816386151912,0.0705522085867851,False,1,1.995
GENE4943,-0.008706529747326108,0.9812130567968298,-0.8280816155080557,0.8106685560134035,0.9984045558053897,False,0,0.0
GENE4944,-0.06761994531514226,0.8398753508271468,-0.815099678965783,0.6798597883354984,0.9803012537877377,False,0,0.0
GENE4945,-0.22702962413552097,0.7190398123537691,-1.724682109249704,1.270622860978662,0.9691735388751649,False,0,0.0
GENE4946,0.26503956499319514,0.28390983883958393,-0.25727535552944414,0.7873544855158344,0.8248301268542327,False,0,0.0
GENE4947,-0.008251196320776089,0.9781010122600503,-0.7072023389983371,0.6906999463567849,0.9984045558053897,False,0,0.0
GENE4948,0.5703101403168311,0.27465672568475896,-0.5325127951887543,1.6731330758224165,0.818170487522472,False,0,0.0
GENE4949,-0.40550119005061,0.4265470172129676,-1.5114137368991305,0.7004113567979104,0.9055806785604976,False,0,0.0
GENE4950,-0.21250373745050943,0.5355315893144451,-0.9537084694763779,0.528700994575359,0.9170564455607898,False,0,0.0
GENE4951,-0.25162023507546394,0.5341831360723115,-1.1809431891525812,0.6777027190016534,0.9170564455607898,False,0,0.0
GENE4952,-0.2985397996741139,0.33593467359482043,-0.9589564087191232,0.3618768093708954,0.8632513705992898,False,0,0.0
GENE4953,0.3573423716000097,0.3587878744090387,-0.48902261443585315,1.2037073576358726,0.8767711503519908,False,0,0.0
GENE4954,-0.37920187682337847,0.11040068817196005,-0.861610824111179,0.10320707046442201,0.5885461010676082,False,0,0.0
GENE4955,-0.0689188902262945,0.8557663000891674,-0.9023874306199119,0.7645496501673229,0.9803012537877377,False,0,0.0
GENE4956,0.16476096090500025,0.7365954160978392,-0.9199618668282341,1.2494837886382346,0.9691735388751649,False,0,0.0
GENE4957,0.05664689418333335,0.892162727631439,-0.8600561953626268,0.9733499837292935,0.9844191032996955,False,0,0.0
GENE4958,0.3198957348378606,0.5234325408995438,-0.7731577738580702,1.4129492435337914,0.9170564455607898,False,0,0.0
GENE4959,0.24609602588971669,0.5899716294081014,-0.74971880077372,1.2419108525531533,0.929563511803904,False,0,0.0
GENE4960,0.33233975865062426,0.4061474604788017,-0.5393437843405328,1.2040233016417812,0.8915392620141253,False,0,0.0
GENE4961,0.855983418972551,0.1240329791380067,-0.2869314844471247,1.9988983223922268,0.6150700540634548,False,0,0.0
GENE4962,-0.043893636364956023,0.8964892948390073,-0.8103458154458707,0.7225585427159587,0.9850860719190077,False,0,0.0
GENE4963,-0.9712096483886512,0.0013612618749794254,-1.447785058453113,-0.49463423832418946,0.025363133991361936,False,1,-0.866
GENE4964,-0.9196790224287286,0.018334272015608322,-1.6455182198333587,-0.19383982502409836,0.195730741788251,False,0,0.0
GENE4965,-0.001434660596387971,0.9961677943360939,-0.6507152497880253,0.6478459285952494,0.9984045558053897,False,0,0.0
GENE4966,-0.0786997718499034,0.7813981700672817,-0.7147748854228029,0.5573753417229961,0.9751387777485206,False,0,0.0
GENE4967,0.013662883797518788,0.969694490746084,-0.7768697324455495,0.804195500040587,0.9984045558053897,False,0,0.0
GENE4968,-0.18911064282124812,0.4447768238012434,-0.7315339683958669,0.3533126827533707,0.9058232809947696,False,0,0.0
GENE4969,0.34258739815263883,0.19488016183141532,-0.20711338421056025,0.8922881805158379,0.7459075961570644,False,0,0.0
GENE4970,0.01269846756875559,0.9791776589081329,-1.0680601685560773,1.0934571036935885,0.9984045558053897,False,0,0.0
GENE4971,-0.25543758122169535,0.5292124459898417,-1.1329497012791059,0.6220745388357152,0.9170564455607898,False,0,0.0
GENE4972,0.03009973086683093,0.9182578422677943,-0.6161780611031434,0.6763775228368053,0.9890016312598906,False,0,0.0
GENE4973,0.7866351336459307,0.07707113652593058,-0.10295503041042597,1.6762252977022873,0.492121459392372,False,0,0.0
GENE4974,-0.29793278569061776,0.4130690484060059,-1.109249917558458,0.5133843461772225,0.8935502416230686,False,0,0.0
GENE4975,-0.886315118303064,0.09087366863677317,-1.9424496923442052,0.16981945573807722,0.5276790929860551,False,0,0.0
GENE4976,-0.38875981108950186,0.4375552339629475,-1.4668507105822002,0.6893310884031965,0.9055806785604976,False,0,0.0
GENE4977,-0.20706119737051054,0.5755509088671684,-1.004651492239825,0.590529097498804,0.9294936563216196,False,0,0.0
GENE4978,-0.4209730850541513,0.30674539275950136,-1.2986369270090936,0.45669075690079086,0.8452379407343185,False,0,0.0
GENE4979,-0.36827586987670635,0.4405058978919706,-1.4041555269974701,0.6676037872440574,0.9055806785604976,False,0,0.0
GENE4980,0.789937526862877,0.008823577701610262,0.2638527958996182,1.3160222578261358,0.107571394819014,False,0,0.0
GENE4981,0.5670211373631995,0.3073137752663466,-0.6336214362943071,1.767663711020706,0.8452379407343185,False,0,0.0
GENE4982,-1.763216713054467,0.0006809911297810522,-2.514784932310225,-1.0116484937987087,0.014308058311889128,True,1,-1.448
GENE4983,0.26616453152190367,0.4541037962092461,-0.49909528242563406,1.0314243454694414,0.9072637960246164,False,0,0.0
GENE4984,-0.03828763468377527,0.923708361691091,-0.9242046132744897,0.8476293439069391,0.9914804425760353,False,0,0.0
GENE4985,1.939690758247333,0.0012297152279299108,0.9880107280677911,2.891370788426875,0.023352765145784365,True,1,1.381
GENE4986,-0.06276686072771298,0.8932602117567127,-1.0795226642521465,0.9539889427967205,0.9844191032996955,False,0,0.0
GENE4987,-0.42892450040876495,0.14511466126140937,-1.0502259967879417,0.1923769959704118,0.6639154874828452,False,0,0.0
GENE4988,0.095635183154549,0.7656309442576726,-0.6038423630581587,0.7951127293672567,0.9751387777485206,False,0,0.0
GENE4989,2.8389072432808877,6.958366751621375e-05,1.8647128984794712,3.8131015880823043,0.0024540668454378954,True,0,0.0
GENE4990,1.009477936691122,0.07724438096791662,-0.14126253128344457,2.1602184046656885,0.492121459392372,False,1,1.799
GENE4991,-0.9393663157105587,0.039340897295979754,-1.821609214711887,-0.0571234167092306,0.34078189543666676,False,0,0.0
GENE4992,-0.41370274240646143,0.2145676064392994,-1.1261642215825274,0.2987587367696045,0.7747185058822967,False,0,0.0
GENE4993,0.0797137325033086,0.7903236362445127,-0.5757266466092645,0.7351541116158817,0.9773454564229873,False,0,0.0
GENE4994,-1.7315692075787912,0.0037592977047460853,-2.742261621426746,-0.7208767937308362,0.05499713308795198,False,1,-1.408
GENE4995,0.4847464970582114,0.44070775567165243,-0.9129285808382277,1.8824215749546505,0.9055806785604976,False,0,0.0
GENE4996,-0.4006272326989375,0.21874480666046212,-1.0832325953928632,0.28197812999498806,0.7796421256887536,False,0,0.0
GENE4997,-0.2663037451905321,0.48427430454976284,-1.1300849503006356,0.5974774599195714,0.9135954938974477,False,0,0.0
GENE4998,-0.2926187669040816,0.4480958711553873,-1.1184113527939439,0.5331738189857805,0.9058232809947696,False,0,0.0
GENE4999,-0.05974175566722817,0.8747525644720942,-0.9139224355972552,0.7944389242627988,0.9828540667920449,False,0,0.0
GENE5000,-0.3513995436412758,0.4019233477776124,-1.2583606635932918,0.5555615763107402,0.8915392620141253,False,0,0.0
GENE5001,-0.5417001805878923,0.10353275689715548,-1.2162064772293664,0.13280611605358184,0.5648541294803372,False,0,0.0
GENE5002,-0.15304475630962133,0.8235034313139604,-1.7443948688806183,1.4383053562613757,0.9803012537877377,False,0,0.0
GENE5003,0.4233085577362008,0.25959456739696024,-0.3751305676886314,1.221747683161033,0.8125186538969833,False,0,0.0
GENE5004,0.5843521632096431,0.1170071052896166,-0.1864293415859919,1.3551336680052781,0.6002312544077734,False,0,0.0
GENE5005,0.3749140296065523,0.4930565498632925,-0.8041881451855533,1.5540162043986578,0.9151830684205909,False,1,0.854
GENE5006,-0.18604963390039586,0.5929481679544506,-0.9412822328918775,0.5691829650910858,0.929563511803904,False,0,0.0
GENE5007,-0.10815714333632309,0.8329478291154802,-1.228142569610942,1.0118282829382959,0.9803012537877377,False,0,0.0
GENE5008,-2.1233566074844417,9.529341369691057e-05,-2.880562239410212,-1.3661509755586714,0.0030525076954383036,True,1,-2.501
GENE5009,0.3290739345372917,0.5866227546134297,-1.0359970307504276,1.694144899825011,0.929563511803904,False,0,0.0
GENE5010,0.10463245744920968,0.7235555582895625,-0.5426153921145331,0.7518803070129525,0.9691735388751649,False,0,0.0
GENE5011,0.5637438097601843,0.14490903389700913,-0.23741302771341188,1.3649006472337806,0.6639154874828452,False,0,0.0
GENE5013,0.5570364543145585,0.1415439217354666,-0.22193243984770816,1.3360053484768253,0.6624389702074562,False,0,0.0
GENE5014,-0.39901684939355775,0.12296386035043293,-0.9269565822463608,0.1289228834592453,0.6148187695701444,False,0,0.0
GENE5015,0.09166830168498663,0.8339418036593941,-0.8579427387799624,1.0412793421499358,0.9803012537877377,False,0,0.0
GENE5016,-0.19575454972673967,0.6905782668233105,-1.266243571669339,0.8747344722158596,0.955811434197919,False,0,0.0
GENE5017,0.5279632140080803,0.13765104549750637,-0.2045504935685304,1.260476921584691,0.6550863008616267,False,1,1.15
GENE5018,-1.0794899888967082,0.028050699183085028,-2.014670374431801,-0.14430960336161536,0.2676334825439272,False,0,0.0
GENE5019,1.3705784986896443,0.005877906472789258,0.49534509243535485,2.245811904943934,0.07812227533374404,False,1,1.154
GENE5020,1.7433399069553976,5.8642194364904805e-05,1.1575054858133038,2.3291743280974915,0.002185251582465792,True,1,1.842
GENE5021,-0.35383265198001546,0.20429653808632708,-0.9349653366062911,0.2273000326462602,0.7641773915160909,False,0,0.0
GENE5022,0.26629065886356296,0.5795915700267513,-0.771530557235065,1.304111874962191,0.9294936563216196,False,0,0.0
GENE5023,0.44005641301357534,0.33601989009575595,-0.5332264292203127,1.4133392552474633,0.8632513705992898,False,0,0.0
GENE5024,0.3483224411363901,0.18632013086792323,-0.20250834850704713,0.8991532307798273,0.7389201977191735,False,0,0.0
GENE5025,1.0717758544624227,0.15304689984547284,-0.5345481251517139,2.6780998340765594,0.6838634099430065,False,0,0.0
GENE5026,-0.32130559130744984,0.2837885579766223,-0.9598867872361365,0.31727560462123683,0.8248301268542327,False,0,0.0
GENE5027,-1.2749884790318489,0.00889189464387048,-2.151163787893351,-0.3988131701703469,0.10773921424321595,False,0,0.0
GENE5028,-0.33767240384794484,0.4336600065935885,-1.2657812835695168,0.5904364758736271,0.9055806785604976,False,0,0.0
GENE5029,-0.34120168732185263,0.26388065924471177,-0.9989433024954231,0.3165399278517178,0.8130488330862804,False,0,0.0
GENE5030,0.3013581923620636,0.2125120559805403,-0.20289667819648838,0.8056130629206156,0.7747185058822967,False,0,0.0
GENE5031,0.034910016895393525,0.9203974674712299,-0.7414572273704721,0.8112772611612592,0.9890016312598906,False,0,0.0
GENE5032,0.02609699618401251,0.9556638661771332,-1.0319009217586987,1.0840949141267238,0.9981153546799778,False,0,0.0
GENE5033,-0.7954331086744277,0.027596512544630743,-1.4822470734939797,-0.10861914385487581,0.264578214930319,False,0,0.0
GENE5034,0.3238844434149466,0.4279941180338952,-0.5556427675649196,1.2034116543948128,0.9055806785604976,False,0,0.0
GENE5035,0.09625663443247312,0.8206073499262783,-0.8275378253704819,1.0200510942354282,0.9803012537877377,False,0,0.0
GENE5036,-0.4543140539271793,0.22517064388144176,-1.2510893675771002,0.34246125972274166,0.7826134210394398,False,0,0.0
GENE5037,-0.3284296724792082,0.3419516448058604,-1.0628360865339972,0.4059767415755807,0.8680649080868563,False,0,0.0
GENE5038,-0.4646915314562605,0.23479737072453843,-1.3023562751725146,0.3729732122599937,0.7893288060815501,False,0,0.0
GENE5039,-0.06361947675961543,0.8522696139298584,-0.8096054949478021,0.6823665414285712,0.9803012537877377,False,0,0.0
GENE5040,0.1336388441977414,0.7155704312197549,-0.6996117188179403,0.9668894072134231,0.9688648231981444,False,0,0.0
GENE5041,-0.6030176612808269,0.062103635041569016,-1.2430804424358626,0.037045119874208776,0.43962250611863374,False,0,0.0
GENE5042,0.3114863464634352,0.4616904181677879,-0.5966499697175482,1.2196226626444187,0.9072637960246164,False,0,0.0
GENE5043,0.019283691271425596,0.9266036469662016,-0.4355508992941297,0.4741182818369809,0.9924306956389631,False,0,0.0
GENE5044,-0.7645361030552333,0.03538262237117192,-1.4651876300709468,-0.0638845760395198,0.31620216824916086,False,0,0.0
GENE5045,-0.048166363957841796,0.9360314735264925,-1.4342022218272408,1.3378694939115572,0.99585412464947,False,0,0.0
GENE5046,0.2905638697606219,0.41799830738185684,-0.5120479544125872,1.0931756939338308,0.8967081907490309,False,0,0.0
GENE5047,0.1906626302198653,0.39760665725898403,-0.29663484296747944,0.67796010340721,0.8915392620141253,False,0,0.0
GENE5048,0.4332329111917943,0.29349020284949595,-0.44225526933142567,1.3087210917150143,0.8316257541287726,False,0,0.0
GENE5049,-0.029010046208469475,0.9450723491446107,-0.9471961772944039,0.8891760848774649,0.9981153546799778,False,0,0.0
GENE5050,-0.24644866733222437,0.6010929863421608,-1.2771486161856682,0.7842512815212195,0.9330779399297339,False,0,0.0
GENE5051,0.35581103570952166,0.13484952130749794,-0.13197744267872635,0.8435995140977697,0.6448615123058316,False,0,0.0
GENE5052,0.00752045801467105,0.9881693234268368,-1.1281224186985628,1.1431633347279049,0.9984045558053897,False,0,0.0
GENE5053,0.08381989179779303,0.8298896461006576,-0.7757572109072993,0.9433969945028854,0.9803012537877377,False,0,0.0
GENE5054,-0.37736383506347737,0.48384776492616843,-1.5355773875301924,0.7808497174032376,0.9135954938974477,False,0,0.0
GENE5055,2.276604969041136,0.00027177044335521084,1.4042531442284831,3.148956793853789,0.006709332820331768,True,1,2.201
GENE5056,-1.7019510430906015,5.787358102966254e-06,-2.063690797000153,-1.34021128918105,0.0008164308752398823,True,1,-1.5
GENE5057,0.7862685583121019,0.1708905120219802,-0.44906308975441034,2.021600206378614,0.7102078164677406,False,0,0.0
GENE5058,-0.17057562393390846,0.7235157203662772,-1.2218172498207382,0.8806660019529213,0.9691735388751649,False,0,0.0
GENE5059,0.6437681601343646,0.08100281896828208,-0.10400650305829784,1.3915428233270268,0.499939273319866,False,0,0.0
GENE5060,-0.7034786578591161,0.2927274072043953,-2.1995744144932368,0.7926170987750045,0.8311063677894782,False,0,0.0
GENE5061,0.45995079282034634,0.40941586580939326,-0.756541370686908,1.6764429563276007,0.8935502416230686,False,0,0.0
GENE5062,-0.460281900654282,0.23539983128204203,-1.284879999218738,0.3643161979101741,0.7893288060815501,False,0,0.0
GENE5063,-0.5799149764265661,0.21293922914161015,-1.5676495982413665,0.40781964538823445,0.7747185058822967,False,0,0.0
GENE5064,-0.5993752904833478,0.16264862917537476,-1.5056317752766453,0.30688119430994953,0.7026010385947556,False,0,0.0
GENE5065,-0.4387278989826404,0.1439778969879648,-1.0620252078551577,0.18456940988987702,0.6639154874828452,False,0,0.0
GENE5066,-0.09296524562946251,0.8434387519068948,-1.1287034979509396,0.9427730066920146,0.9803012537877377,False,0,0.0
GENE5067,0.07542369223395173,0.7820461695782992,-0.5251115532712545,0.6759589377391579,0.9751387777485206,False,0,0.0
GENE5068,-0.1510106893435781,0.622477494342007,-0.8160529474358964,0.5140315687487402,0.9369670967915277,False,0,0.0
GENE5069,-0.34176531989848424,0.5329984420776559,-1.5605871797692834,0.8770565399723149,0.9170564455607898,False,0,0.0
GENE5070,-0.1286223409285805,0.770483998364899,-1.0933888764410142,0.8361441945838533,0.9751387777485206,False,0,0.0
GENE5071,0.28760307391655626,0.32539782969424835,-0.3423020084148056,0.9175081562479181,0.8592350499842759,False,0,0.0
GENE5072,-0.04354652799914227,0.9079912028466437,-0.8710040558951996,0.783910999896915,0.9880685029271332,False,0,0.0
GENE5073,-0.8837734735875484,0.07226344170296552,-1.867995102405982,0.10044815523088513,0.48053972176214443,False,0,0.0
GENE5074,0.32951020470749626,0.2145130387678785,-0.2360090246110198,0.8950294340260123,0.7747185058822967,False,0,0.0
GENE5075,-0.2526433933026233,0.5109026922319508,-1.1089667037099202,0.6036799171046735,0.9170564455607898,False,0,0.0
GENE5076,-0.5675587919748324,0.11991541682236853,-1.3257336510375273,0.1906160670878625,0.6103941964540667,False,0,0.0
GENE5077,-1.829118653216666,1.633324601258634e-05,-2.3522254357956154,-1.3060118706377162,0.0012406984951868472,True,1,-1.833
GENE5078,0.15092034140887733,0.6947572956582271,-0.6865606402767952,0.9884013230945499,0.9588718790531086,False,0,0.0
GENE5079,-2.7729242904418703,5.593751254386587e-05,-3.699157147390392,-1.8466914334933484,0.002166207593610492,True,1,-2.982
GENE5080,-0.21654314168447897,0.5256200888622207,-0.9623729532832885,0.5292866699143306,0.9170564455607898,False,0,0.0
GENE5081,0.05421230227303653,0.884774054306295,-0.7588077533199016,0.8672323578659746,0.9828540667920449,False,0,0.0
GENE5082,-0.19103353329024575,0.5942387259141542,-0.9982486218936013,0.6161815553131098,0.929563511803904,False,0,0.0
GENE5084,-0.19594105176836418,0.5637691270277321,-0.9364004111990762,0.5445183076623479,0.9238088230205794,False,0,0.0
GENE5085,0.5107120789292985,0.1232750545568492,-0.1658935242770353,1.1873176821356322,0.6148187695701444,False,0,0.0
GENE5086,-0.928650517115782,0.020967563637660298,-1.6720601579221257,-0.1852408763094383,0.21681119468261303,False,0,0.0
GENE5087,-0.9973460354147141,0.09035646459770084,-2.1837182527524246,0.18902618192299636,0.5276790929860551,False,0,0.0
GENE5088,0.31719605235118387,0.3026615022799803,-0.3336927680553178,0.9680848727576855,0.8433536358685577,False,0,0.0
GENE5089,0.3011617628580181,0.20587814894918766,-0.1950303285804713,0.7973538542965075,0.7675794278740952,False,0,0.0
GENE5090,0.15778709113951717,0.7516498775181949,-0.9472781373554342,1.2628523196344685,0.9696919795476312,False,0,0.0
GENE5091,-0.3158065400486949,0.17104470790605794,-0.7929457061664782,0.16133262606908838,0.7102078164677406,False,0,0.0
GENE5092,-0.28309937651223915,0.4701538838498609,-1.1252076104794366,0.5590088574549583,0.9082346186452764,False,0,0.0
GENE5093,-0.5779950421710196,0.05600518374393181,-1.1741456528510605,0.018155568509021225,0.408587486833927,False,0,0.0
GENE5094,2.1621044248817514,0.00020111226035492223,1.3158754231332512,3.0083334266302515,0.005367523164877991,True,1,2.386
GENE5095,-0.009596067779286344,0.9795094109797529,-0.8220655202726048,0.8028733847140321,0.9984045558053897,False,0,0.0
GENE5096,-0.5278182264376792,0.14531959389057475,-1.2802746636367246,0.22463821076136625,0.6639154874828452,False,0,0.0
GENE5097,2.8670040085249724,9.655884978723502e-06,2.126781163131435,3.60722685391851,0.0010037038333146797,True,0,0.0
GENE5098,-0.06443769897142104,0.8940490161363494,-1.127402870770546,0.9985274728277038,0.9844191032996955,False,0,0.0
GENE5099,0.42295707776990144,0.10486757049388461,-0.12519766885683614,0.971111824396639,0.5674341143162249,False,0,0.0
GENE5100,-0.06548056133982083,0.8735868882622944,-0.9918801386169106,0.8609190159372689,0.9828540667920449,False,0,0.0
GENE5101,0.8198550953229518,0.03528488147415755,0.06896798235036072,1.5707422082955427,0.31620216824916086,False,1,1.288
GENE5102,0.012389214276931959,0.9567222774968633,-0.48901274848103105,0.513791177034895,0.9982829190951499,False,0,0.0
GENE5103,-0.2113659514887125,0.6488258875344568,-1.2348414637423568,0.8121095607649318,0.9415364642766733,False,0,0.0
GENE5104,0.8999428222232209,0.06798610758551482,-0.08434343854703019,1.884229082993472,0.46522639277810274,False,0,0.0
GENE5105,0.4975827032272626,0.06867639613128657,-0.04722039209937434,1.0423857985538996,0.46522639277810274,False,0,0.0
GENE5106,0.04632598229591833,0.9039335200562185,-0.7885638670770969,0.8812158316689336,0.9863796319856154,False,0,0.0
GENE5107,0.24815304086622003,0.20001515941924994,-0.16024162603451547,0.6565477077669555,0.7517526356968669,False,0,0.0
GENE5108,0.011858319217146196,0.9810685140217008,-1.1306499292787158,1.1543665677130082,0.9984045558053897,False,0,0.0
GENE5109,-0.11138961773024114,0.8231084874484372,-1.227504180588203,1.0047249451277207,0.9803012537877377,False,0,0.0
GENE5110,-0.1926184586045272,0.6429623519803109,-1.1184399754892373,0.7332030582801831,0.9395669826268277,False,0,0.0
GENE5111,0.05857545517891616,0.8146319796006972,-0.5029701559916532,0.6201210663494855,0.9803012537877377,False,0,0.0
GENE5112,-0.17994904586143523,0.6542537331233251,-1.0681675645852677,0.7082694728623974,0.9418011099989557,False,0,0.0
GENE5113,0.40615914974496103,0.22659382312571363,-0.30549273696316603,1.1178110364530882,0.7836781848434963,False,0,0.0
GENE5114,-0.40159353930294195,0.2737446891312255,-1.1872047636907501,0.3840176850848662,0.818170487522472,False,0,0.0
GENE5115,0.2625241653431294,0.42401409758135533,-0.4394958457569689,0.9645441764432277,0.9055806785604976,False,0,0.0
GENE5116,-0.040508849296664096,0.9197558966141453,-0.9602670332918024,0.8792493346984742,0.9890016312598906,False,0,0.0
GENE5117,-2.428753959265541,4.3201665005958e-06,-3.0319826728423123,-1.82552524568877,0.0007215322094512558,True,1,-2.559
GENE5118,0.21706202074701153,0.7385922248786887,-1.3361341877430635,1.7702582292370865,0.9691735388751649,False,0,0.0
GENE5119,0.5427673159201736,0.384627260965658,-0.855085218430925,1.9406198502712722,0.8827113054163502,False,0,0.0
GENE5120,0.09547042216200552,0.7393456628784858,-0.5640224461269416,0.7549632904509527,0.9691735388751649,False,0,0.0
GENE5121,2.381632098006934,0.00012057721480852857,1.5282190725244602,3.2350451234894075,0.003608181806770362,True,1,1.902
GENE5122,2.863945486948843,0.0008966578627805263,1.5489719147346,4.1789190591630865,0.017887871504965045,True,1,2.885
GENE5123,0.2963967931817937,0.22049543193097215,-0.21085907748956312,0.8036526638531505,0.7796421256887536,False,0,0.0
GENE5124,-0.3980358721416053,0.24655230522894467,-1.1187110258400805,0.32263928155686983,0.7976739323071189,False,0,0.0
GENE5125,-0.133995214784993,0.6016292968329631,-0.7068126498208209,0.43882222025083495,0.9330779399297339,False,0,0.0
GENE5126,-2.4424329588064175,2.425112283412276e-05,-3.181238937123032,-1.7036269804898032,0.001364357872206964,True,1,-2.834
GENE5127,-0.16155829122635046,0.6410696283751445,-0.9162906173050586,0.5931740348523576,0.9395669826268277,False,0,0.0
GENE5128,-0.41768569357304663,0.18545571142724437,-1.0772271923145897,0.24185580516849636,0.7384577219129186,False,0,0.0
GENE5129,0.7041219104190883,0.03757552401448024,0.0493146223797547,1.358929198458422,0.3298295996826599,False,0,0.0
GENE5130,-0.24037295738030195,0.5250644467489503,-1.0541325701596924,0.5733866553990884,0.9170564455607898,False,0,0.0
GENE5131,-0.07540617135009242,0.7926617888625123,-0.7287780286548311,0.5779656859546463,0.9773454564229873,False,0,0.0
GENE5132,-0.576074944773616,0.2806643344139473,-1.7237721201724587,0.5716222306252268,0.8245903224641499,False,0,0.0
GENE5133,-0.23221673547042876,0.5128381166613276,-0.9951552753272234,0.5307218043863658,0.9170564455607898,False,0,0.0
GENE5134,-0.6472269988204449,0.12717953013848743,-1.5207355773044577,0.2262815796635681,0.6248248060286385,False,0,0.0
GENE5135,-0.2827899836214396,0.23911431995966914,-0.7867424543521249,0.2211624871092457,0.7920410437611398,False,0,0.0
GENE5136,0.5172094533898752,0.39379936426009654,-0.7959888639447319,1.8304077707244824,0.8915392620141253,False,0,0.0
GENE5137,-0.2003098401747252,0.5893688667911969,-1.0107924865595996,0.6101728062101492,0.929563511803904,False,0,0.0
GENE5138,-0.45212423674396973,0.07049485744562357,-0.9500294122778822,0.045780938789942716,0.47195709645798833,False,0,0.0
GENE5139,-0.3806793232487964,0.20598334013836478,-1.0391076219530262,0.2777489754554334,0.7675794278740952,False,0,0.0
GENE5140,-0.17858688385448485,0.4735132623563929,-0.7147141606479818,0.3575403929390121,0.910778151241412,False,0,0.0
GENE5141,-0.6384905296542369,0.1389921739492721,-1.546471513176163,0.2694904538676892,0.6557759495312157,False,0,0.0
GENE5142,0.0654457588623556,0.8148824397430555,-0.570624408751227,0.7015159264759382,0.9803012537877377,False,0,0.0
GENE5143,-0.6393590768229496,0.18618526994789045,-1.66356389812009,0.38484574447419084,0.7389201977191735,False,0,0.0
GENE5144,-0.3475922724251319,0.48988050711874653,-1.428166333975337,0.7329817891250732,0.9135954938974477,False,0,0.0
GENE5145,0.15643679727083448,0.6809656145211367,-0.7065026943096363,1.0193762888513054,0.9492626214122201,False,0,0.0
GENE5146,3.2939543458911773,2.2299513593006433e-05,2.5085393533500344,4.07936933843232,0.0013345921013996273,True,0,0.0
GENE5147,-0.5782286598216233,0.0838436461098249,-1.2502896747710066,0.09383235512776,0.5063951102963431,False,0,0.0
GENE5148,0.06961896798751832,0.8370351490705167,-0.6662557521082451,0.8054936880832817,0.9803012537877377,False,0,0.0
GENE5149,0.25304060691632646,0.3239440871394385,-0.294787827048274,0.8008690408809269,0.8592350499842759,False,0,0.0
GENE5150,0.32983586086963834,0.3024405633039289,-0.3502788995972581,1.0099506213365348,0.8433536358685577,False,0,0.0
GENE5151,0.4779838890191872,0.16128993181156595,-0.23062040677391127,1.1865881848122857,0.6985693318593043,False,0,0.0
GENE5152,0.09400333170602959,0.8587793168771499,-1.0564732561968628,1.244479919608922,0.9803012537877377,False,0,0.0
GENE5153,-0.3499179756540167,0.2972066696664368,-1.0590857987356668,0.35924984742763333,0.8319046091114812,False,0,0.0
GENE5154,0.2202368965921342,0.5858285047320588,-0.669099488389022,1.1095732815732904,0.929563511803904,False,0,0.0
GENE5155,0.04698400354701526,0.8864547555219677,-0.6680137033567456,0.7619817104507761,0.9828540667920449,False,0,0.0
GENE5156,-1.7346518037110714,0.009319853344490134,-2.9101777866078478,-0.5591258208142951,0.11223603875224399,False,1,-1.383
GENE5157,0.41351874858112847,0.0690183964982198,-0.03888661649021452,0.8659241136524715,0.46522639277810274,False,0,0.0
GENE5158,-1.5294020514451454,0.00966705608059583,-2.5790304429181523,-0.4797736599721387,0.1150146732480528,False,1,-1.932
